,symbol,actual,predicted,date
345,T,21.920000076293945,22.47323,2024-11-04 00:00:00+00:00
346,T,22.049999237060547,21.91425,2024-11-05 00:00:00+00:00
347,T,22.31999969482422,22.336079,2024-11-06 00:00:00+00:00
348,T,22.040000915527344,22.461779,2024-11-07 00:00:00+00:00
349,T,22.34000015258789,22.446949,2024-11-08 00:00:00+00:00
350,T,22.309999465942383,22.17058,2024-11-11 00:00:00+00:00
351,T,22.149999618530273,22.385963,2024-11-12 00:00:00+00:00
352,T,22.299999237060547,22.449934,2024-11-13 00:00:00+00:00
353,T,22.25,22.220467,2024-11-14 00:00:00+00:00
354,T,22.68000030517578,22.344164,2024-11-15 00:00:00+00:00
355,T,22.989999771118164,23.581915,2024-11-18 00:00:00+00:00
356,T,22.729999542236328,23.675352,2024-11-19 00:00:00+00:00
357,T,22.829999923706055,23.344786,2024-11-20 00:00:00+00:00
358,T,22.979999542236328,23.344786,2024-11-21 00:00:00+00:00
359,T,23.18000030517578,23.568758,2024-11-22 00:00:00+00:00
360,NKE,78.91000366210938,80.31469,2024-10-28 00:00:00+00:00
361,NKE,78.4000015258789,79.63924,2024-10-29 00:00:00+00:00
362,NKE,76.44999694824219,78.02058,2024-10-30 00:00:00+00:00
363,NKE,77.12999725341797,76.80622,2024-10-31 00:00:00+00:00
364,NKE,78.05999755859375,77.62436,2024-11-01 00:00:00+00:00
365,NKE,77.19000244140625,77.60423,2024-11-04 00:00:00+00:00
366,NKE,77.9800033569336,77.138176,2024-11-05 00:00:00+00:00
367,NKE,75.31999969482422,76.80541,2024-11-06 00:00:00+00:00
368,NKE,75.91999816894531,75.94661,2024-11-07 00:00:00+00:00
369,NKE,75.87999725341797,75.935524,2024-11-08 00:00:00+00:00
370,NKE,76.5999984741211,76.7477,2024-11-11 00:00:00+00:00
371,NKE,76.66000366210938,76.907646,2024-11-12 00:00:00+00:00
372,NKE,76.5199966430664,76.6619,2024-11-13 00:00:00+00:00
373,NKE,75.68000030517578,76.22261,2024-11-14 00:00:00+00:00
374,NKE,76.66000366210938,77.0097,2024-11-15 00:00:00+00:00
375,NKE,74.88999938964844,75.76579,2024-11-18 00:00:00+00:00
376,NKE,73.91000366210938,74.598946,2024-11-19 00:00:00+00:00
377,NKE,73.36000061035156,73.72457,2024-11-20 00:00:00+00:00
378,NKE,75.0999984741211,75.00359,2024-11-21 00:00:00+00:00
379,NKE,77.4000015258789,76.86914,2024-11-22 00:00:00+00:00
380,SNAP,10.710000038146973,10.627362,2024-10-28 00:00:00+00:00
381,SNAP,10.890000343322754,10.895694,2024-10-29 00:00:00+00:00
382,SNAP,12.619999885559082,12.797788,2024-10-30 00:00:00+00:00
383,SNAP,12.15999984741211,12.48819,2024-10-31 00:00:00+00:00
384,SNAP,12.529999732971191,12.5687475,2024-11-01 00:00:00+00:00
385,SNAP,12.119999885559082,12.389679,2024-11-04 00:00:00+00:00
386,SNAP,12.1899995803833,12.223587,2024-11-05 00:00:00+00:00
387,SNAP,11.8100004196167,12.193384,2024-11-06 00:00:00+00:00
